time,area,weather,max_temperature,min_temperature,aqi,aqiLevel,wind_direction,wind_power,aqiInfo
20220328,新吴,多云,16,6,46,1,东风,3级,优
20220329,新吴,多云,20,12,48,1,东南风,3级,优
20220330,新吴,多云-小雨,24,10,61,2,东北风,3级,良
20220331,新吴,阴-多云,13,7,56,2,东北风,3级,良
20220401,新吴,多云,13,3,38,1,东北风,3级,优
20220402,新吴,雾-多云,16,4,47,1,东北风,2级,优
20220403,新吴,晴-多云,15,4,41,1,东风,2级,优
20220404,新吴,多云,19,10,41,1,东南风,3级,优
20220405,新吴,多云,18,9,57,2,东南风,2级,良
20220406,新吴,多云,26,11,80,2,东南风,1级,良
20220407,新吴,多云,27,12,69,2,南风,2级,良
20220408,新吴,晴-多云,28,14,82,2,东南风,3级,良
20220409,新吴,多云,29,16,60,2,东南风,3级,良
20220410,新吴,多云,29,17,65,2,东南风,3级,良
20220411,新吴,多云,33,17,67,2,东南风,2级,良
20220412,新吴,多云-小雨,33,13,75,2,东南风,3级,良
20220413,新吴,中雨,14,12,40,1,东北风,4级,优
20220414,新吴,雾-多云,14,12,29,1,北风,3级,优
20220415,新吴,多云,17,9,36,1,东北风,3级,优
20220416,新吴,多云,17,7,56,2,东北风,2级,良
20220417,新吴,多云,20,12,46,1,东南风,2级,优
20220418,新吴,多云,21,12,56,2,南风,2级,良
20220419,新吴,多云,23,12,83,2,西南风,2级,良
20220420,新吴,多云-小雨,25,15,84,2,南风,2级,良
20220421,新吴,多云,26,16,63,2,南风,3级,良
20220422,新吴,多云-大雨,28,19,66,2,南风,2级,良
20220423,新吴,小雨-多云,24,15,40,1,东南风,2级,优
20220424,新吴,多云-小雨,26,18,33,1,东南风,3级,优
20220425,新吴,中雨-大雨,22,18,35,1,东南风,3级,优
20220426,新吴,雾-多云,21,15,34,1,西北风,3级,优
20220427,新吴,雾-多云,22,12,49,1,东北风,3级,优
20220428,新吴,小雨-中雨,19,13,74,2,东北风,3级,良
20220429,新吴,多云,15,10,35,1,东北风,3级,优
20220430,新吴,多云,18,12,44,1,东北风,2级,优
20220501,新吴,多云,21,13,74,2,西北风,2级,良
20220502,新吴,多云,25,14,76,2,西南风,2级,良
20220503,新吴,晴-多云,27,14,63,2,南风,2级,良
20220504,新吴,晴-多云,28,13,68,2,东南风,3级,良
20220505,新吴,晴-多云,28,17,59,2,东南风,3级,良
20220506,新吴,晴-多云,31,18,53,2,东南风,3级,良
20220507,新吴,多云,27,18,38,1,东北风,3级,优
20220508,新吴,多云,25,15,42,1,东北风,3级,优
20220509,新吴,多云-小雨,23,16,36,1,东北风,3级,优
20220510,新吴,多云,20,16,39,1,东风,3级,优
20220511,新吴,雾-多云,22,17,40,1,东北风,3级,优
20220512,新吴,小雨,20,16,37,1,东北风,3级,优
20220513,新吴,雾-多云,20,12,32,1,东北风,3级,优
20220514,新吴,多云,22,14,46,1,东北风,3级,优
20220515,新吴,多云,23,15,38,1,西南风,2级,优
20220516,新吴,多云,26,14,48,1,西南风,3级,优
20220517,新吴,多云,28,16,56,2,西南风,3级,良
20220518,新吴,多云,29,18,66,2,东南风,3级,良
20220519,新吴,多云-小雨,23,18,44,1,东南风,3级,优
20220520,新吴,多云,25,15,46,1,东南风,2级,优
20220521,新吴,多云,28,18,54,2,东南风,2级,良
20220522,新吴,多云,29,20,44,1,东南风,3级,优
20220523,新吴,多云,27,19,39,1,东南风,4级,优
20220524,新吴,多云,23,18,30,1,东南风,3级,优
20220525,新吴,多云,29,18,45,1,东南风,2级,优
20220526,新吴,多云,23,18,52,2,东北风,2级,良
20220527,新吴,多云,29,22,63,2,南风,2级,良
20220528,新吴,多云-小雨,26,21,49,1,东南风,3级,优
20220529,新吴,雾-多云,28,22,27,1,西南风,2级,优
20220530,新吴,多云,30,18,40,1,东北风,3级,优
20220531,新吴,多云-小雨,30,21,35,1,东南风,3级,优
20220601,新吴,多云,30,21,46,1,西南风,2级,优
20220602,新吴,多云,32,21,65,2,东南风,3级,良
20220603,新吴,多云-小雨,29,23,28,1,东南风,4级,优
20220604,新吴,多云-大雨,31,24,29,1,东南风,3级,优
20220605,新吴,中雨-多云,26,18,22,1,西北风,3级,优
20220606,新吴,多云,32,20,54,2,西南风,3级,良
20220607,新吴,多云,28,17,46,1,东北风,3级,优
20220608,新吴,多云,30,20,42,1,东南风,3级,优
20220609,新吴,多云,30,22,64,2,东南风,3级,良
20220610,新吴,多云,29,21,33,1,东南风,3级,优
20220611,新吴,多云,24,20,35,1,东风,3级,优
20220612,新吴,多云-小雨,25,21,33,1,东南风,3级,优
20220613,新吴,多云,26,20,28,1,东南风,2级,优
20220614,新吴,多云,31,20,64,2,西南风,2级,良
20220615,新吴,多云,33,21,84,2,西南风,2级,良
20220616,新吴,多云,35,24,77,2,南风,3级,良
20220617,新吴,多云,35,25,77,2,南风,2级,良
20220618,新吴,多云,35,24,70,2,东南风,2级,良
20220619,新吴,多云,33,25,60,2,东南风,2级,良
20220620,新吴,多云,33,24,29,1,东南风,3级,优
20220621,新吴,多云,33,26,40,1,东南风,3级,优
20220622,新吴,多云,34,30,34,1,南风,3级,优
20220623,新吴,多云-暴雨,35,25,26,1,西南风,3级,优
20220624,新吴,多云,29,25,19,1,西南风,4级,优
20220625,新吴,多云,31,27,35,1,南风,3级,优
20220626,新吴,多云,36,28,61,2,南风,3级,良
20220627,新吴,多云,36,28,36,1,南风,4级,优
20220628,新吴,中雨-大雨,34,26,33,1,西南风,3级,优
20220629,新吴,小雨,33,26,23,1,南风,2级,优
20220630,新吴,中雨-多云,31,26,22,1,东南风,2级,优
20220701,新吴,多云,32,25,24,1,东南风,4级,优
20220702,新吴,多云,33,25,22,1,东南风,4级,优
20220703,新吴,多云,33,26,26,1,东南风,3级,优
20220704,新吴,多云,35,26,40,1,东南风,3级,优
20220705,新吴,多云,35,30,46,1,东南风,3级,优
20220706,新吴,多云,35,29,33,1,西南风,3级,优
20220707,新吴,多云,35,29,29,1,西南风,2级,优
20220708,新吴,多云-小雨,36,28,33,1,西南风,2级,优
20220709,新吴,多云,36,28,36,1,西南风,2级,优
20220710,新吴,多云,38,29,31,1,南风,2级,优
20220711,新吴,多云,38,30,41,1,东南风,2级,优
20220712,新吴,多云,39,31,45,1,东南风,2级,优
20220713,新吴,多云,38,31,44,1,西南风,2级,优
20220714,新吴,多云,38,30,39,1,西南风,2级,优
20220715,新吴,多云,36,28,50,1,西北风,2级,优
20220716,新吴,中雨-多云,31,27,39,1,东北风,2级,优
20220717,新吴,小雨,36,27,40,1,西南风,3级,优
20220718,新吴,小雨-多云,31,25,33,1,西北风,3级,优
20220719,新吴,多云,33,27,49,1,东南风,2级,优
20220720,新吴,多云,36,27,27,1,西南风,3级,优
20220721,新吴,多云,30,25,25,1,西北风,3级,优
20220722,新吴,多云,35,28,59,2,西南风,2级,良
20220723,新吴,多云,36,26,46,1,西风,3级,优
20220724,新吴,多云,33,26,71,2,西北风,2级,良
20220725,新吴,多云,35,27,64,2,东南风,3级,良
20220726,新吴,小雨,36,26,45,1,东南风,2级,优
20220727,新吴,多云,36,28,70,2,西南风,2级,良
20220728,新吴,多云,38,27,72,2,东南风,2级,良
20220729,新吴,多云,36,27,26,1,东南风,3级,优
20220730,新吴,多云,34,26,24,1,东北风,2级,优
20220731,新吴,多云,35,27,29,1,西北风,3级,优
20220801,新吴,多云,35,28,32,1,西北风,2级,优
20220802,新吴,多云,37,28,67,2,东南风,2级,良
20220803,新吴,多云,36,29,47,1,东南风,3级,优
20220804,新吴,晴-多云,38,30,41,1,东南风,3级,优
20220805,新吴,小雨-多云,39,30,49,1,东南风,3级,优
20220806,新吴,多云,39,30,39,1,南风,2级,优
20220807,新吴,多云,38,30,33,1,东南风,3级,优
20220808,新吴,多云,39,29,42,1,东南风,3级,优
20220809,新吴,多云,39,30,43,1,东南风,3级,优
20220810,新吴,多云,40,31,53,2,南风,2级,良
20220811,新吴,多云,40,31,58,2,南风,2级,良
20220812,新吴,多云,41,30,58,2,南风,2级,良
20220813,新吴,多云,41,31,46,1,南风,2级,优
20220814,新吴,多云,41,31,59,2,东南风,2级,良
20220815,新吴,多云,40,31,43,1,南风,2级,优
20220816,新吴,多云-小雨,39,27,44,1,西南风,2级,优
20220817,新吴,多云,34,28,41,1,东北风,2级,优
20220818,新吴,多云,37,30,57,2,东南风,2级,良
20220819,新吴,多云,40,32,49,1,南风,2级,优
20220820,新吴,小雨-多云,37,28,48,1,西北风,3级,优
20220821,新吴,多云,37,28,50,1,东风,2级,优
20220822,新吴,多云,39,30,42,1,南风,2级,优
20220823,新吴,中雨-小雨,39,26,47,1,北风,3级,优
20220824,新吴,多云,28,26,35,1,东北风,3级,优
20220825,新吴,多云-中雨,32,25,37,1,东北风,3级,优
20220826,新吴,多云-小雨,30,25,39,1,东北风,2级,优
20220827,新吴,小雨-多云,25,24,30,1,东北风,3级,优
20220828,新吴,多云,29,24,30,1,东风,3级,优
20220829,新吴,多云,35,25,46,1,东南风,2级,优
20220830,新吴,雾-小雨,26,22,59,2,北风,3级,良
20220831,新吴,多云,24,21,31,1,西北风,3级,优
20220901,新吴,雾-多云,29,22,45,1,东北风,3级,优
20220902,新吴,多云,28,24,36,1,东北风,4级,优
20220903,新吴,小雨-中雨,26,24,20,1,北风,3级,优
20220904,新吴,小雨-多云,27,23,18,1,东北风,4级,优
20220905,新吴,多云,27,19,27,1,西北风,4级,优
20220906,新吴,晴-多云,31,21,63,2,西南风,2级,良
20220907,新吴,多云,34,21,93,2,南风,2级,良
20220908,新吴,多云,30,21,86,2,东北风,2级,良
20220909,新吴,多云-晴,29,19,37,1,东北风,3级,优
20220910,新吴,多云,28,22,40,1,东北风,2级,优
20220911,新吴,多云,29,22,43,1,东北风,2级,优
20220912,新吴,雾-大雨,30,22,37,1,东北风,3级,优
20220913,新吴,中雨-小雨,23,21,17,1,东北风,3级,优
20220914,新吴,小雨-大雨,25,23,16,1,北风,4级,优
20220915,新吴,多云,23,22,14,1,西风,5级,优
20220916,新吴,雾-多云,27,21,40,1,西风,3级,优
20220917,新吴,多云,30,22,46,1,北风,2级,优
20220918,新吴,多云,28,21,36,1,北风,3级,优
20220919,新吴,晴-多云,28,18,51,2,北风,4级,良
20220920,新吴,多云,25,17,43,1,东北风,3级,优
20220921,新吴,多云,24,18,35,1,东北风,3级,优
20220922,新吴,多云,28,19,47,1,东南风,2级,优
20220923,新吴,雾-多云,26,17,63,2,东北风,3级,良
20220924,新吴,多云,24,18,38,1,东北风,3级,优
20220925,新吴,多云-小雨,24,18,33,1,东北风,2级,优
20220926,新吴,小雨-多云,21,18,37,1,东北风,3级,优
20220927,新吴,多云-小雨,26,19,34,1,东北风,3级,优
20220928,新吴,小雨-多云,21,18,34,1,东北风,2级,优
20220929,新吴,多云,27,20,38,1,东风,2级,优
20220930,新吴,多云,26,23,39,1,东南风,3级,优
20221001,新吴,多云,32,25,58,2,东南风,3级,良
20221002,新吴,晴-多云,36,26,44,1,东南风,3级,优
20221003,新吴,晴-多云,37,22,44,1,东南风,3级,优
20221004,新吴,小雨-多云,21,15,32,1,东北风,4级,优
20221005,新吴,小雨,18,14,26,1,东北风,3级,优
20221006,新吴,小雨-中雨,16,13,20,1,东北风,3级,优
20221007,新吴,多云,17,14,26,1,东北风,3级,优
20221008,新吴,多云-小雨,19,14,34,1,东风,2级,优
20221009,新吴,多云-晴,21,9,43,1,西北风,3级,优
20221010,新吴,晴-多云,17,8,41,1,西北风,3级,优
20221011,新吴,多云,20,11,46,1,东北风,2级,优
20221012,新吴,多云,21,12,35,1,东北风,3级,优
20221013,新吴,多云,23,12,36,1,东北风,3级,优
20221014,新吴,雾-多云,23,12,41,1,东北风,2级,优
20221015,新吴,雾-多云,23,13,43,1,东北风,3级,优
20221016,新吴,雾-多云,24,15,52,2,东北风,3级,良
20221017,新吴,多云,21,10,57,2,东北风,4级,良
20221018,新吴,晴-多云,19,8,35,1,东北风,3级,优
20221019,新吴,晴-多云,20,9,35,1,东北风,3级,优
20221020,新吴,多云,22,12,39,1,东南风,3级,优
20221021,新吴,多云,25,15,42,1,东南风,2级,优
20221022,新吴,多云,25,14,74,2,东北风,2级,良
20221023,新吴,多云,23,10,54,2,东北风,3级,良
20221024,新吴,多云,22,10,44,1,东北风,3级,优
20221025,新吴,多云,21,13,35,1,东风,3级,优
20221026,新吴,小雨-中雨,20,16,36,1,东风,3级,优
20221027,新吴,阴-多云,20,14,21,1,东北风,3级,优
20221028,新吴,多云,19,13,33,1,东北风,3级,优
20221029,新吴,多云,20,12,35,1,东北风,3级,优
20221030,新吴,多云,22,13,43,1,东北风,2级,优
20221031,新吴,雾-多云,23,11,35,1,东北风,3级,优
20221101,新吴,雾-多云,22,10,45,1,东北风,3级,优
20221102,新吴,多云,21,9,57,2,东北风,2级,良
20221103,新吴,多云,20,12,43,1,东北风,3级,优
20221104,新吴,多云,18,7,35,1,东北风,3级,优
20221105,新吴,多云,18,8,45,1,东北风,2级,优
20221106,新吴,多云,20,10,47,1,东南风,3级,优
20221107,新吴,晴-多云,23,10,54,2,东南风,2级,良
20221108,新吴,多云,23,13,58,2,东南风,2级,良
20221109,新吴,雾-多云,22,15,46,1,东南风,3级,优
20221110,新吴,中雨-多云,25,18,66,2,东风,2级,良
20221111,新吴,雾-多云,25,19,45,1,东南风,3级,优
20221112,新吴,多云-小雨,28,13,40,1,西南风,3级,优
20221113,新吴,多云,13,10,36,1,北风,3级,优
20221114,新吴,小雨-多云,12,6,40,1,西北风,2级,优
20221115,新吴,多云,16,4,63,2,西北风,2级,良
20221116,新吴,小雨-中雨,17,13,94,2,东南风,2级,良
20221117,新吴,中雨,14,13,32,1,东北风,3级,优
20221118,新吴,雾-中雨,19,15,34,1,东北风,3级,优
20221119,新吴,小雨-多云,17,14,47,1,西北风,2级,优
20221120,新吴,多云,17,11,57,2,西北风,3级,良
20221121,新吴,多云-中雨,21,15,59,2,东风,2级,良
20221122,新吴,小雨-多云,15,12,37,1,西北风,3级,优
20221123,新吴,雾-多云,17,10,38,1,北风,2级,优
20221124,新吴,雾-多云,19,12,40,1,东南风,2级,优
20221125,新吴,多云,19,12,55,2,东南风,2级,良
20221126,新吴,多云,20,12,82,2,东北风,2级,良
20221127,新吴,多云,21,15,51,2,东南风,4级,良
20221128,新吴,大雨-中雨,22,12,33,1,南风,3级,优
20221129,新吴,中雨-小雨,13,2,34,1,北风,4级,优
20221130,新吴,多云,2,1,32,1,北风,4级,优
20221201,新吴,多云,3,0,35,1,西北风,3级,优
20221202,新吴,多云-小雨,7,6,46,1,东北风,1级,优
20221203,新吴,小雨,8,5,46,1,北风,2级,优
20221204,新吴,小雨,8,5,37,1,东北风,4级,优
20221205,新吴,多云,10,0,33,1,北风,3级,优
20221206,新吴,雾-多云,12,1,55,2,东北风,1级,良
20221207,新吴,多云,11,8,70,2,东风,2级,良
20221208,新吴,多云-小雨,13,10,82,2,东风,2级,良
20221209,新吴,小雨-多云,11,10,72,2,西北风,2级,良
20221210,新吴,雾-多云,11,3,74,2,西北风,3级,良
20221211,新吴,多云,9,3,48,1,北风,3级,优
20221212,新吴,多云,9,-1,49,1,西北风,3级,优
20221213,新吴,晴-多云,12,0,102,3,西北风,3级,轻度
20221214,新吴,晴-多云,8,-1,81,2,北风,2级,良
20221215,新吴,晴-多云,13,4,73,2,东南风,3级,良
20221216,新吴,小雨-雨夹雪,9,0,53,2,东北风,4级,良
20221217,新吴,多云,4,-3,54,2,西北风,5级,良
20221218,新吴,晴-多云,5,-1,61,2,西北风,3级,良
20221219,新吴,晴-多云,10,-2,55,2,南风,2级,良
20221220,新吴,雾-多云,13,0,61,2,东南风,3级,良
20221221,新吴,晴-霾,11,0,74,2,西风,2级,良
20221222,新吴,晴,5,0,85,2,西北风,3级,良
20221223,新吴,晴,5,-3,85,2,西北风,2级,良
20221224,新吴,晴,4,-4,55,2,西北风,1级,良
20221225,新吴,晴,7,-4,41,1,西风,1级,优
20221226,新吴,雾-多云,6,-2,62,2,无持续风向,1级,良
20221227,新吴,霾,9,-2,75,2,北风,1级,良
20221228,新吴,霾,7,4,106,3,北风,1级,轻度污染
20221229,新吴,多云,6,0,85,2,东北风,1级,良
20221230,新吴,霾-晴,8,-2,54,2,东北风,1级,良
20221231,新吴,雾-晴,11,-3,57,2,无持续风向,1级,良
20230101,新吴,雾,9,1,57,2,东风,1级,良
20230102,新吴,霾,9,5,57,2,东北风,1级,良
20230103,新吴,晴-霾,11,1,57,2,无持续风向,1级,良
20230104,新吴,晴,12,-1,56,2,东风,1级,良
20230105,新吴,霾,13,3,66,2,无持续风向,1级,良
20230106,新吴,霾,14,6,87,2,西风,2级,良
20230107,新吴,雾-霾,15,2,87,2,南风,1级,良
20230108,新吴,霾-晴,18,1,80,2,东南风,1级,良
20230109,新吴,雾,17,2,88,2,东北风,3级,良
20230110,新吴,晴,12,5,77,2,东风,2级,良
20230111,新吴,雾-晴,16,1,45,1,东南风,1级,优
20230112,新吴,晴-多云,20,9,36,1,东南风,2级,优
20230113,新吴,雾-雨,17,14,33,1,无持续风向,1级,优
20230114,新吴,阴,13,1,20,1,东北风,2级,优
20230115,新吴,阴,-1,-2,32,1,西北风,3级,优
20230116,新吴,阴-晴,3,-2,50,1,西北风,2级,优
20230117,新吴,阴-晴,6,-1,56,2,西风,1级,良
20230118,新吴,晴,8,-1,72,2,西风,1级,良
20230119,新吴,雾-晴,10,-3,71,2,南风,1级,良
20230120,新吴,晴-霾,9,1,93,2,无持续风向,2级,良
20230121,新吴,多云,11,2,70,2,东风,3级,良
20230122,新吴,小雨-多云,7,5,49,1,东风,1级,优
20230123,新吴,多云,7,2,35,1,东北风,2级,优
20230124,新吴,晴-多云,1,-4,49,1,西北风,2级,优
20230125,新吴,多云,2,-9,30,1,无持续风向,2级,优
20230126,新吴,晴,8,-4,55,2,无持续风向,1级,良
20230127,新吴,多云,3,-1,63,2,西北风,2级,良
20230128,新吴,多云,6,-3,61,2,西风,2级,良
20230129,新吴,多云,11,-5,58,2,西风,1级,良
20230130,新吴,晴,13,-3,64,2,无持续风向,1级,良
20230131,新吴,雾-晴,19,1,60,2,无持续风向,1级,良
20230201,新吴,雾-霾,15,2,76,2,东北风,3级,良
20230202,新吴,晴-多云,5,2,46,1,东北风,2级,优
20230203,新吴,多云-晴,9,2,62,2,东北风,1级,良
20230204,新吴,雾-多云,11,-1,51,2,东风,2级,良
20230205,新吴,多云,10,3,53,2,东风,2级,良
20230206,新吴,多云,9,8,47,1,东风,2级,优
20230207,新吴,雾-多云,11,7,39,1,东北风,2级,优
20230208,新吴,雾,9,5,67,2,东风,2级,良
20230209,新吴,多云-小雨,8,7,34,1,东风,2级,优
20230210,新吴,多云,7,6,38,1,东风,2级,优
20230211,新吴,多云,8,6,26,1,东风,2级,优
20230212,新吴,雾-多云,12,8,30,1,东风,2级,优
20230213,新吴,多云-雨,9,3,40,1,东北风,2级,优
20230214,新吴,多云,6,1,39,1,西北风,2级,优
20230215,新吴,晴,9,2,48,1,西北风,2级,优
20230216,新吴,晴,11,-1,52,2,东风,1级,良
20230217,新吴,多云-晴,13,6,59,2,东南风,2级,良
20230218,新吴,霾-多云,19,9,82,2,西北风,1级,良
20230219,新吴,霾,11,4,94,2,无持续风向,2级,良
20230220,新吴,雾-晴,13,3,67,2,东风,2级,良
20230221,新吴,多云,7,2,42,1,东风,3级,优
20230222,新吴,多云,7,1,44,1,东风,2级,优
20230223,新吴,多云,7,4,43,1,东风,2级,优
20230224,新吴,多云-霾,11,3,60,2,东北风,1级,良
20230225,新吴,多云-晴,9,0,64,2,东北风,2级,良
20230226,新吴,晴,10,-3,40,1,东风,1级,优
20230227,新吴,晴,13,1,52,2,东风,2级,良
20230228,新吴,晴-多云,16,3,53,2,无持续风向,1级,良
20230301,新吴,霾-雾,17,6,84,2,北风,2级,良
20230302,新吴,霾-多云,14,3,81,2,东北风,2级,良
20230303,新吴,多云,15,2,48,1,东南风,2级,优
20230304,新吴,雾-霾,19,3,64,2,东南风,1级,良
20230305,新吴,霾,20,8,72,2,东南风,2级,良
20230306,新吴,雾-霾,24,6,67,2,东南风,2级,良
20230307,新吴,多云,25,12,73,2,东南风,2级,良
20230308,新吴,多云-霾,24,11,73,2,无持续风向,2级,良
20230309,新吴,晴-霾,26,12,70,2,西风,2级,良
20230310,新吴,晴,27,10,77,2,东南风,2级,良
20230311,新吴,多云,26,16,61,2,东南风,2级,良
20230312,新吴,多云,17,6,75,2,北风,2级,良
20230313,新吴,多云-晴,15,4,61,2,无持续风向,2级,良
20230314,新吴,晴,21,7,59,2,东南风,2级,良
20230315,新吴,多云,24,9,79,2,东北风,1级,良
20230316,新吴,晴,15,7,83,2,东风,3级,良
20230317,新吴,雨-多云,9,6,28,1,东北风,2级,优
20230318,新吴,多云,7,6,30,1,西北风,2级,优
20230319,新吴,多云,12,6,43,1,东风,2级,优
20230320,新吴,多云-霾,13,10,52,2,东风,2级,良
20230321,新吴,多云-雾,15,12,33,1,东风,1级,优
20230322,新吴,多云-雾,15,13,53,2,东风,1级,良
20230323,新吴,霾-多云,13,10,95,2,东北风,2级,良
20230324,新吴,多云-霾,10,6,111,3,东北风,2级,轻度污染
20230325,新吴,多云,10,5,56,2,西北风,1级,良
20230326,新吴,多云-晴,16,6,69,2,无持续风向,2级,良
20230327,新吴,多云,18,6,97,2,东风,1级,良
20230328,新吴,霾-多云,20,5,80,2,东南风,2级,良
20230329,新吴,多云,19,11,63,2,东南风,2级,良
20230330,新吴,多云,16,11,50,1,东风,2级,优
20230331,新吴,霾-多云,18,12,67,2,东风,2级,良
20230401,新吴,多云,21,13,51,2,东风,1级,良
20230402,新吴,晴,24,8,56,2,东风,3级,良
20230403,新吴,多云,19,13,50,1,东南风,3级,优
20230404,新吴,多云,22,15,29,1,东南风,3级,优
20230405,新吴,雾,15,11,31,1,西风,3级,优
20230406,新吴,多云-霾,13,10,48,1,西北风,1级,优
20230407,新吴,多云-晴,18,10,62,2,西北风,2级,良
20230408,新吴,雾-晴,19,5,60,2,东风,1级,良
20230409,新吴,晴,23,10,57,2,东南风,2级,良
20230410,新吴,晴-多云,27,11,67,2,东南风,2级,良
20230411,新吴,多云,27,14,135,3,无持续风向,2级,轻度污染
20230412,新吴,霾-浮尘,22,13,244,5,东风,3级,重度污染
20230413,新吴,多云-霾,22,12,116,3,东南风,2级,轻度污染
20230414,新吴,霾,24,15,87,2,西北风,1级,良
20230415,新吴,霾,24,15,68,2,西北风,2级,良
20230416,新吴,霾,26,14,79,2,东风,2级,良
20230417,新吴,霾-晴,30,15,78,2,东南风,3级,良
20230418,新吴,多云,33,19,65,2,无持续风向,2级,良
20230419,新吴,多云,26,18,55,2,东风,2级,良
20230420,新吴,多云-雾,24,16,37,1,东风,2级,优
20230421,新吴,多云,21,12,48,1,东北风,2级,优
20230422,新吴,多云,21,11,73,2,东风,3级,良
20230423,新吴,小雨-多云,15,12,85,2,东风,3级,良
20230424,新吴,多云,15,11,45,1,东风,2级,优
20230425,新吴,多云,18,12,45,1,西风,2级,优
20230426,新吴,多云,22,12,57,2,西风,2级,良
20230427,新吴,多云,24,14,62,2,东南风,2级,良
20230428,新吴,多云-霾,26,16,65,2,无持续风向,2级,良
20230429,新吴,多云-霾,22,10,65,2,西北风,3级,良
20230430,新吴,多云-晴,24,9,65,2,西南风,1级,良
20230501,新吴,晴-雾,28,11,65,2,东南风,1级,良
20230502,新吴,雾,27,16,65,2,东南风,3级,良
20230503,新吴,多云,28,20,65,2,东南风,2级,良
20230504,新吴,多云,31,23,65,2,南风,2级,良
20230505,新吴,多云,23,20,43,1,西风,2级,优
20230506,新吴,雨-多云,20,15,41,1,东北风,2级,优
20230507,新吴,雨-多云,18,14,31,1,北风,2级,优
20230508,新吴,多云,21,10,40,1,东北风,2级,优
20230509,新吴,雾,24,8,52,2,东风,2级,良
20230510,新吴,多云,21,12,46,1,东风,2级,优
20230511,新吴,多云,20,16,40,1,无持续风向,1级,优
20230512,新吴,多云,24,15,57,2,无持续风向,1级,良
20230513,新吴,雾-多云,27,13,69,2,无持续风向,1级,良
20230514,新吴,晴,32,19,71,2,西风,2级,良
20230515,新吴,晴,34,17,62,2,无持续风向,2级,良
20230516,新吴,晴,32,20,73,2,东南风,2级,良
20230517,新吴,多云,27,20,26,1,东南风,2级,优
20230518,新吴,多云-雾,21,19,29,1,西北风,2级,优
20230519,新吴,多云-晴,26,18,32,1,无持续风向,1级,优
20230520,新吴,雾-多云,26,17,45,1,东南风,2级,优
20230521,新吴,雾-多云,29,19,56,2,东风,2级,良
20230522,新吴,雨-多云,20,14,79,2,东北风,2级,良
20230523,新吴,雾-晴,27,15,120,3,无持续风向,2级,轻度污染
20230524,新吴,多云,20,15,83,2,东南风,2级,良
20230525,新吴,多云-晴,28,13,49,1,东南风,2级,优
20230526,新吴,多云,29,20,59,2,东风,2级,良
20230527,新吴,雨-多云,29,22,45,1,东南风,2级,优
20230528,新吴,晴-多云,36,24,46,1,东南风,2级,优
20230529,新吴,多云,35,25,58,2,无持续风向,2级,良
20230530,新吴,多云,28,22,44,1,东北风,2级,优
20230531,新吴,多云,25,21,41,1,东北风,2级,优
20230601,新吴,多云,29,22,46,1,无持续风向,1级,优
20230602,新吴,多云,34,19,52,2,西北风,2级,良
20230603,新吴,多云,28,22,52,2,东风,2级,良
20230604,新吴,多云,26,21,52,2,东风,2级,良
20230605,新吴,多云,21,17,44,1,西北风,2级,优
20230606,新吴,晴-多云,26,17,36,1,西北风,2级,优
20230607,新吴,晴-多云,29,16,48,1,南风,2级,优
20230608,新吴,多云,32,23,47,1,西风,1级,优
20230609,新吴,多云-晴,34,23,66,2,南风,1级,良
20230610,新吴,晴,35,23,76,2,东南风,2级,良
20230611,新吴,多云-霾,30,21,54,2,东风,2级,良
20230612,新吴,多云,29,21,39,1,东风,2级,优
20230613,新吴,多云,27,22,34,1,东风,2级,优
20230614,新吴,雾-晴,31,20,65,2,无持续风向,1级,良
20230615,新吴,雾-晴,33,19,84,2,无持续风向,1级,良
20230616,新吴,多云,30,22,69,2,东南风,2级,良
20230617,新吴,多云,25,21,31,1,东南风,2级,优
20230618,新吴,多云,26,22,16,1,东风,1级,优
20230619,新吴,雾-多云,27,24,18,1,东南风,1级,优
20230620,新吴,多云,30,24,33,1,西风,2级,优
20230621,新吴,多云,33,22,79,2,北风,2级,良
20230622,新吴,多云,31,22,53,2,无持续风向,1级,良
20230623,新吴,多云,29,21,45,1,东南风,2级,优
20230624,新吴,多云-雨,23,20,26,1,东风,2级,优
20230625,新吴,雨-多云,26,23,21,1,东南风,1级,优
20230626,新吴,雨-多云,29,23,20,1,西南风,1级,优
20230627,新吴,晴,31,23,26,1,南风,2级,优
20230628,新吴,晴-多云,35,26,30,1,南风,2级,优
20230629,新吴,大雨-多云,34,25,26,1,南风,1级,优
20230630,新吴,雨-多云,30,24,20,1,西风,2级,优
20230701,新吴,雨-多云,34,24,30,1,无持续风向,1级,优
20230702,新吴,雨-多云,34,25,42,1,无持续风向,1级,优
20230703,新吴,多云,34,25,31,1,无持续风向,1级,优
20230704,新吴,多云,35,28,26,1,西风,2级,优
20230705,新吴,多云,34,24,44,1,西风,2级,优
20230706,新吴,霾-多云,35,26,33,1,南风,2级,优
20230707,新吴,多云,30,27,32,1,东风,2级,优
20230708,新吴,大雨-多云,31,26,20,1,西南风,1级,优
20230709,新吴,雾-多云,33,27,27,1,西风,2级,优
20230710,新吴,雨-多云,32,24,23,1,东南风,2级,优
20230711,新吴,多云-晴,37,26,41,1,南风,1级,优
20230712,新吴,晴-多云,37,28,52,2,东南风,1级,良
20230713,新吴,多云,34,30,44,1,南风,2级,优
20230714,新吴,阴-多云,36,29,37,1,西南风,2级,优
